Id,Tweet,Hate,Fake
1749,saadzafarulparkiskahath congress tablighi jamat abdul razaq jaise chand log poori muslim jaat nahin hei aur jo corona kaal mein galat karega thookega usse sazaa ke liye taiyar rahna chahiye,1,1
7215,om shanti,0,0
6124,bhag lawdi,1,0
4167,aur jinhone delhi main sarkari ke sath sath ghar logo aur maa betiyo ki izzat loti una kya aaj ek prolice ki jeep pe itna hungama shame on you people hindusunderattack hindusunderattackinindia,1,0
7922,ye manish jii hohi nhi sakte hai kada bhi nhi fake video hai tejasvee yaadav bi fail,0,0
5000,pathaan tho blockbuster hogaya boycott gang ke liye sabd hojaye asksrk,0,0
3143,to tumhare tabliki jamaat k log jo rahul ki gaand me ghuse hue h unki badolt log bhukhe mr rahe h qki agar wo delhi me aur pure desh me corona na falaate to aaj lockdown khul gaya hota aur wo konse log h jo bhuke mr rahe h,1,1
3616,abe yaar chahe koi khalistan samarthak ho ya na ho jab tak vo indian citizen hai uske paas protest karne ka right hai a person can have khalistan ideology and be a farmer at same time leki,0,0
2155,tabhkigi ne plazam diya to fool,1,0
1345,tablighi wale corona se mar rahe hai rss wale dhango se dono ko band karvado desh mein shaanti aajaye,1,1
7730,acha b hai or bura bhi actually bihar state me rozgar jo badhawa dena chahiyr taki biharis banglore delhi mumbai na jaeqki biharis ki vjh se baki delhi mumbai banglore walo ko prbs hoti hai,0,1
6187,i m a muslim reverti m proud to be a muslim,0,0
2689,desh mein corona virus tezi phail raha haihamare mazdur bhai bhuke pyase ghar jane ke jaldi mein accident ka shikar ho rahe hein desh ka media abhi bhi hindu muslim debates tablighi jamaat tak hi khabbar chala raha hai koi plan nahin hai kaese croron logon ke naukri wapas ho,0,0
953,isi waqt aaj tak ka corona jihad urf tablighi jamat urf musalmano ko doshibtahrane ka programme shuru hai,1,1
6675,yeh jo log bhi bol raha haiina iska sath debate kro uska sath kro tum sab ka abba dr zakir naik sahab hai unhuu na bohut pehlaa hee pel ka chod diya sabko tum kal ka aaya huwa tumhari aukaat hee nhi kuch modi ki phatiii thi usaa puriii bjp rss ki pant giliii hoti thi isliya uspa fake cases banayaa wah rah secularism tab kaha tha tumhara yeh tatuu woh toh open challenge krta tha acha tab paida nhi huwa tha tum sab ki budhi brast hogayii hai penis vegina ki pooja karna walaa brahmaaa jisna apni betii ko nhi chodaa saal tak yeh shiv jo mohini ka peecha pagal hogaya baad mai woh krishna nikla vhu laga gaya ram jo tumhara hisaab sa powerful tha suraj ko uda sakta dharti hilasakta uski biwi ko utha kr legaya kuch na krpaya waisa christian ka yasuu bhi peecha nhi usna bhi apni bahuu ko peela mera yasuu yasuuu unholy,1,0
1505,he bhakt ne nahi jamaat ne kaha tha ki time namaz se corona nahi hoga lovede kuch bhi mat faila aur ha kamsekam hum bhakt hai terrorist nahi,1,1
3304,kisi ne kb kaha ki musalman ne corona failaya sbne bola ki tablighi jamat ne failaya ab tm usko apne dhrm ka tthekedar mankr jalte ho to jalte rho we dont care uske ba,0,1
7949,ti kya us par police ne action kyu nahi liya sab sarkar ki sajish hai,0,0
3071,kya c anchor mil gaya hamara india ko log job se mare hai log corona se mare hai khali kangana salman drungs tabliki jamaat ye ch bolra sala ch yaa allah is insan ko aisi saja de joo har baat par jhoot bolta haikonsa masal kit,1,0
1122,when someone says waha par corona ka ek bhi case nahi hai abhi tak tablighi jamaati,0,0
4524,ishliye tto super spreader ban ke fake farmer protest ko badhaba de rahi ho,1,1
4818,isiliye ye pathaan ko boycott krne chala tha ye to shuru se hi muslim virodhi hai,1,0
3818,upar se protest ko bol nahi rahe ho ki ye politically motivated hai khalistan ka propaganda chalaya waha k farmers condemn nahi kiye siddhu ko chutiya tum bol rahe ho waha jo border band kiye hai wo ku nahi bol rahe ab unko b,0,0
3108,rok to nahi sakte lekin haan agar logo ko bolaa jaata hai ki lockdown hai aur pure desh me itna dhindhora pita jaa raha hai social distancing me raho to isse aasha thii jamaat se pehle kii shayad wo chain tod paate lek,0,0
5844,wo rupye ka note leke bethe he jisme nano gps chip laga hua he kahi track ho gaya jahaj to udne ke pehle hi airstrike bandi ho jae inki,0,1
3048,pahle galti our pm modi g ki hai kyun ke unko pahle hi videsh se aane wale logon ku quarantine mein rakhna chahiye sirf jamaat nahi yogi ki ayudha pooja in up aur welcome trump in gujarat yaha se bhi spread hua corona yeh s,0,0
417,corona virus ek prakritik aapda hai sabhi mulko se mera anurodh hai china per ilzaam lagana band karen corona virus ki ladai mein sab mulk ek dusre ka sath de garibo ki jayada se jayada sahayta kare kisi bhi dharm jati par iska ilzaam na lagaye ghar parrahe surakshit rahe india,0,1
4740,bhai aap ki ye farmer protest or kangana and amit malpiya ke fake post jo spread kar rahe hao unke liye koyi video nhi aayi aap ki are you fine it sell ke chamche ko uski gutter wali okt bhi tk batani hai,1,0
2432,sir corona virus se hum jeet chuke hote agar ye virus tablighi jamaat se na faila hota ab iski vajah se desh me kafi gambhir situation hai ek desh ka aam nagrik hone ke nate mai chahta hu ki tabhlighi jamaat ko puri tarah se ban kiya jana,1,1
2898,puri duniya mein corona faila hai kya sab jamaatiyo ki wajahse faila haitadipar kounsi jamaat mein gaya tha aur by the way unhi jamatiyone plasma daan kiya tha isliye lakho logoki jaan bachi hai delhi mein,1,1
565,aman sir ine jahil gawar se aap kyon debate karvate ho yah log jihad ke liye nikale hue hain ya nahin manne wale aur ek baat tik tok china ka corona virus china ka muslim china ke desh hamara ya musalman jahil nahin manne wale,1,1
2527,insaan kaa matlab desh ke tukadey tukde ki maang hotaa hai hum bhool gaye they patthar iton ke maar khaa kar bhi chup rahnaa nafarat hai kyaa tablighi ke chhupey corona sankramit logon ke prati nafarat karnaa hi hogi yehi,1,1
1225,jamaat ne nhi tum jese desh ki gaddar midia ne corona felaya hai,1,1
143,unki himmat bhadegi ye michmichi si aankh wale fir ghus aayenge sale corona virus inki hi den h sab janvaro ko kha gye harami tarike ke jaanvar khate h ye corona ka ilaz ke paise sarkar de aur fir china se vasool,0,1
1491,hame to lag raha haitablighi jamat ke log jo dil me aaye kar rahe hai aur hum bewkuf bane gharo me baithe hai ki corona se hum jitenge,1,1
3361,kuchh to sharm kar chatu shaheen bagh dilli dange singhu red fort bengal kashmir ki jalalat ke baad bhi chaatna band nahi kiya,1,0
4985,isme mein se kuch paise boycott gang ko diya jayega burnol ke liye pathaan pathaancrworldwide,1,0
2005,chacha say gadi nahi chal rahi toh bampd bhatija pakistan pakistan ker raha hai sharab ki dukano say corona nahi phayel raha kya abhi chatti pitna band tablighi markaz virus,0,1
1195,surat mein aur shaadi mein demand supply dikhti hain aur tableegh jamaat mein corona jihad itna doglapan kahan se laate ho,1,1
2865,jab tablighi jamaat walo ne bhar bhar k corona failaya tha tab hi pata chal gaya tha ki aane wale samay me numbers kaha pahuch jayengeaaj ki figures dekhne k baad mujhe to bilkul bhi hairat nahi ho rahaijis tarah samajhne ki zarurat,1,1
5211,ab poori india ko boycott karoge kya kyunki pathaan ko toh poori india support kr rhi hai,1,0
1757,chalo indian media walo aaj humare desh mei kareeb plus corona mareez hain jinme kuch tablighi jamaat ke aur ab kuch sikh shradhalu ke kahe jaane lage par baaki ke kis jamaat ke hain,1,1
498,aaj kal ke jis jis state me jitne corona virus ke cases aa rhe he usse pata chalta he kitne log china se talukaat rakhte sabse jyada log mumbai ke paye gye he,0,1
7652,bihari ko jaha mala gand fod do,1,1
7815,bihar jindabaad,0,0
913,sir jamaat ka naam badal ke corona kar dena chahiye yeh to corona se zyada khatarnaak hai,1,1
722,in ko tablighi jamat main bhej do namaz kar ke corona theek ho jayega,1,1
5826,birthday cake voh ke note se lena jisme nano gps chip laga hua hai aur kathua me bechare naadan rapts ko bhi bulana party meinhbd,1,0
4340,delhi ki fake pictures a hot spread kar li gujarat ke log jante hai wo sari fake pic hai paapiyo ke chahiye delhi me focus kare udhar shahin bag aur farmers protest jaise propaganda chalenge guja,1,0
1497,isme bhi jhooth bahut bade waale jhoothe ho badruddin shaikh saab ko corona ghar ki baai se laga tha naa ki jamaat se baaki aap jhooth phaila te raho,1,1
3019,sir jamaat walo ko goli maar do inlogo ka makshad ek he hai hindustan ka khayenge or gaana pakistan ka gaayenge aaj ye jamaat walo ne jaan bujhkar corona ko badhaya hai or feer doctors or police walo ko patthar maar rahe hai ab y,1,1
1521,corona suvvaron se phaila aise vichar the kuchh din pehle ap ke ab apke hi party waalon ko ho raha hai corona wo kaunsi jamaat mein ja rahe the,1,1
5113,sir pathaan se bhi bade level pr boycott karo isko protest bhi karna sadako pr,1,0
4334,kis duniya me rahte ho yar tum log ajay ke hindi wale tweet se itna jada south ke log ajay ki trolling kiya har jagah pura fail gaya tha or farmer protest wala tweet par to sabse jada ajay ka hi baijti hua p,1,0
6818,muslman khud saitan ka aulad hai jis dhrm ka utpati ek pisach ne kiya tha jiska nam muhammad tha,1,0
3379,tabhi khalistani punjab me aur dangai delhi me badh gaye hai aur galti se shaheenbagh se nikal jao to bihar ka look milega notraffi rulewrong side drivingtripple ride without halmets,0,0
6447,aise hijaab me koi bhi bolega ki bhagwa love trap jo ki jhut hai hum nahi manenge kyu ki burkha ke piche aadmi ha ya aurat ye kisko pata chehra nahi dikh raha hai napata hi nahi chal raha hai ki koun hai,1,0
109,jab sab corona virus ki vajas se sab ghar par baithe he china pareshan kar raha he tum jaisa libradus ghar par baithe ke twitt kar rahe he to gdp viksit kese hogi,0,1
1755,chamcho tablighi jamatiyo ke wajah se to jyada corona fela h unka case uthakar dekh lo aankhe khul jayegi chamchagiri utna hi karo jitna chal sake coronaupdatesinindia,1,1
5615,ye vo bolra hai jo ke note mai nano chip aur gps dhund raha tha wah,0,0
1352,tablighi jmaat ki bhi jhalak dikha do hissa h unka corona ke liye is achievement ke liye we are thankful for him,1,1
4523,fake farmer protest site pe gira do bhagwan thodi baris or tikat usme behke nikal le kahi or,1,1
4439,inko pata hai ki china ka khatra bana hua hai lekin ye gaddar apni munafa khori ke liye janta ko gumraah kar rahe hain boycott fake farmers protest boycott msp msp kha,1,1
3961,taliban ke fans hai hindusunderattack bharatjodayatra,1,0
1974,pehle kanika kapoor fr tabligi jamaat ko kasoorvaar bolne valo abb yeh sharbiyio ki sab se ghtyiaa jamaat ko kya bologe inka koi hakk ni bnta ki govrnmnt inka corona se illaaj kre lahhnaat ha en pr,1,1
337,abe chomu puri duniya se log corona virus ke karan lout rahe the china se bhi logo ko lockdown ke bahut din pahle nikal liya tha ab jake kuchh dhang ka kaam dhund naam mat duba congress ka,0,1
6750,shupranlakha,0,0
5636,joker nano gps chip dna,0,1
5185,hit hui pathaan bandh kro boycott ki dukaan,1,0
3012,bura na maane to desh ka naagrik hone k naate poochna chahta hoon corona ki jamaat thi to ab kya kahenge sahaab or jeehaad kaha ja raha tha ab zeehaad kahenge kya nafrate nhi felate to aisa nhi hota dua karta hu sab jldi theek ho dilon k zehe,0,0
6383,pislam jahil kaum haisirf jahil paida karta hai terrorist,1,0
3310,are gobaro kabtak har baat pe muslim ko koste rahoge kabi to andhbhakti se nikalkar socho duniya mahamari se lad rahi he par tumlog abi b dawayi ki jagah corona ka dharam d,1,1
725,ab to corona chla hi gya hoga chitra ji ye kaun si jamaat hai waise,1,1
766,bhia kiran ko darr nahi lag rata tablighi jammat wale itta corona faila rahe,1,1
4339,saale padhna tujhe nahi aata isiliye isme tujhe khalistani dikh rahe hain khud bol raha hai isme fake farmers bi mile hue the aur khud pure ke pure protest ko khalistani bol raha hai saala dogalepan ki bi had hoti hai ht,1,0
4142,bjp aur congress kaa iluilu dono ko desh se hi baahar karnaa chaahiye governor punjab hatespeech banpfi gaurikhan eknathshinde humaqureshi uddhavthackeray swarabhaskar hindusunderattack,1,0
7236,ye bhencho sudhar nahi sakte,1,1
308,kaash novel corona virus china ke product ki tarha hota tho kab ka khatam ho gaya hota coronaupdatesinindia covid coronavirus,0,1
1279,bhosdike pehle tu kagaaz dhundna shuru kar corona ko niptane ke baad tum suvaro ki jamaat walo ka number hi hai,1,1
3928,hinduo ke side se ladne koi musalman nahi ayega hinduhatred hindusunderattack hindus hindutva ramcharitmanas,1,1
4882,bas music hi daalo din bharpathaan ne toh tumhare business pe dent maar diyawaise hi tumhaara boycott kaudi ki aukaat nahi rakhtayeh faaltu cheeze daalne se aur farak nahi padhega,0,0
7982,raghu ka matlab rambrnaam ram ka kaam,0,1
4554,saale kaminetum logo ke zyada hi pankh nikal aaye haijoote khone ke layak ho tum logfakefarmersprotest,1,1
7252,ye apne desh ki ye halat karne pr tule hai phir dusre countries se compare karte hai,1,1
1792,jo jamaati corona ko failake pure bharat ko barbaad kar rahe h wo kaun h bhai wo kya jamaat ke nhi h aur jamaati kehne pe etna gussa kyo,1,1
4161,sad ek aisa mahaul bana hua hai roj koi na koi nai ghatna ho rahi hai kya ho raha hai hindusunderattack hindulivesmatters secularism bhaichara hangrapist,0,1
4788,jis boycott gang ko pathaan chalne bhi nhi deni thi aaj usi boycott gang ko pathaan se oscar bhi chahiye,0,0
5639,ye idea purana hai kuch aur kro tihari like k note mai nano chip aur gps jaisa,1,0
2054,tumlog jis tabligi jamaat ko corona jihad bataye the aaj wahi log hero ban ke corona ve walo ki madad ke liye aage aa rahe hai jehar bun ke tum apni naukri bacha sakte ho lekin sukun ki neend kho doge,1,1
3129,kya kal pataakhe ki awaaz sunke puri jamaatelibrandu ne sickularism ko g mein daal diya tha libtardmafia bhi to nahi chhodta hinduo ko,1,1
3079,inn jamatiyo ko corona hua kiyonjimmedar koun hai sawaal ye hai jamaat ka already system hai desho mein ghoomnaiss par pehle se sangiyan lekar january mein hi lockdown kiyon nahi huasabse bada sawaal,0,0
72,china papuuu gaddhay ka chachaahai es liye usay pataa thaa kee uskay aunkle nay corona virus ka nirmaan kiya hai wahi tohffa woh bharat koh bhee dae nay jaa raha hai toh papuuu koh pataa hee hoga,1,1
3222,to fir desh k cases kyu hai tablighijamaat k or bahot saare states me se bhi upr haitamilnadu me se upr tablighi jamaat k hai,0,1
6353,urat aap ki kheti he in kuran,0,0
4106,ep tune ab tak hindusunderattack ke bareme baat tak nahi kiya and bada aaya film rokne aur tere se kya hi umeed kare jo tu kudh ek anti hindu hai bkl,1,0
2883,ab andhi media andh bhakt or kejriwal bhi kaha gye saare ke saare ye bewde kon he sbko pta h ye bewde corona failane me lge hue he ab kisi ko dikhai nhi de rha tabligi jamaat ke liye bht bola ab bolo murkho inke liye or ye bhi wahi jaahil,1,1
4128,mera wala aisa nahi hai hindusunderattack lovejihaad,0,0
1261,arre miyan mitho gujarat main to trump ney phailaya aur suno chacha corona ko plasms dene wale tablighi hai islamophobic,1,1
1667,ungha ammalukku corona positivevaame tablighi jamaat ku potittu vandha yellaam puuluvetti thulukkans puulugalai vumbbiyadhaal thottru vanddhaame,1,1
5436,jitani ki adani ki atma hindenburg k report se hui hogi,1,1
4032,mullo se koi bhi rista na rakho ye to apne sage baap ke nahi hote aur to aur apni behan betiyo tak ko bhi nahi chhodate aware your children alarming situation lovejihaad hindusunderattack,1,1
4251,ab ghar saaf karne ka samay aa gaya hain saare harami keedon ko bahar nikal phenko,1,1
6645,ye hawas wala majhab nhi chahiye re jisme sambhog ke hi bare me baat lri gai ho,1,0
2168,compounder apne purane tweet check kar jo zeher tuney tableekhi jamaat aur corona ke baare main likhe the high court ne aisi li hai ki chutiye aur propaganda masters munh chhupaye ghoom rahe hain,1,1
7613,lol,0,0
2534,tableeghi jamaat walo ko corona kisne phailaya jab wo bharat aaye to airport par screening kar ke unhe quarantine kyun nahi kiya gaya kushti ke sathsath kuchh padhailikhai bhi kar lena tha sochne samajhne ki shakti badh jati hai failure of government tj is guilty,1,1
1696,isse ye puchiye ki tablighi wale pure desh me ghume train se gye to kitno ko corona banta hoga iska detail dega ye ki kis kisko banta gya,1,1
